"","Year","TOTAL_FROM_COUNTY","FROM_BUSINESS","FROM_FAMILY","FROM_INDIVIDUAL","FROM_PERM","FROM_TEMP","TOTAL_TO_COUNTY","TO_BUSINESS","TO_FAMILY","TO_INDIVIDUAL","TO_PERM","TO_TEMP","NET_COUNTY","NET_BUSINESS","NET_FAMILY","NET_INDIVIDUAL","NET_RES","NET_PERM","NET_TEMP","ams_res","ams_bus","ams_oth","ams_total","USPS_ZIP_PREF_CITY","USPS_ZIP_PREF_STATE","X","Y","ZIP_CLASS","CITY","STATE","STATECODE","STATENAME","COUNTY","COUNTYNM","MSA","AREACODE","AREACODES","TIMEZONE","GMTOFFSET","DST","PONAME","ALIAS_CITY","ALIAS_CITYN","CITY2","STATENAME2","RES_percent","BUS_percent","TOT_percent"
"3140","2019",9278,352,2791,5618,8071,933,8792,273,2411,5659,7876,681,-486,-79,-380,41,-339,-195,0,1465308,173368,72456,1711132,"AUGUSTA","MT",-112.635264,47.392784,"P","Augusta",30,"MT","Montana",49,"Lewis and Clark",0,406,"406","Mountain",-7,"Y","Augusta",NA,NA,"AUGUSTA","MONTANA",-0.000231350678492167,-0.000455678095150201,-0.000113959647765339
"3141","2019",979,0,155,653,794,13,887,0,125,608,724,28,-92,0,-30,-45,-75,-70,0,81692,6944,2692,91328,"BABB","MT",-113.43599,48.85167,"P","Babb",30,"MT","Montana",35,"Glacier",0,406,"406","Mountain",-7,"Y","Babb",NA,NA,"BABB","MONTANA",-0.000918082553983254,0,-0.000766468114926419
"3142","2019",469,0,116,198,376,0,375,0,16,223,336,0,-94,0,-100,25,-75,-40,0,144012,14172,4380,162564,"BRADY","MT",-111.657445,48.028026,NA,"Brady",30,"MT","Montana",73,"Pondera",0,406,"406","Mountain",-7,"Y","Brady",NA,NA,"BRADY","MONTANA",-0.000520789934172152,0,-0.000246056937575355
"3143","2019",4634,106,1665,2264,2705,1592,4345,0,1447,2124,2628,1345,-289,-106,-218,-140,-358,-77,-11,1136420,91144,31924,1259488,"CHOTEAU","MT",-112.163398,47.830951,NA,"Choteau",30,"MT","Montana",99,"Teton",0,406,"406","Mountain",-7,"Y","Choteau",NA,NA,"CHOTEAU","MONTANA",-0.00031502437479101,-0.00116299482138155,-6.11359536573592e-05
"3144","2019",304,0,48,42,165,24,192,0,14,82,161,0,-112,0,-34,40,6,-4,-11,70348,2172,756,73276,"FORT BENTON","MT",-110.670979,47.819573,NA,"Fort Benton",30,"MT","Montana",15,"Chouteau",0,406,"406","Mountain",-7,"Y","Fort Benton",NA,NA,"FORTBENTON","MONTANA",8.52902712230625e-05,0,-5.45881325399858e-05
"3145","2019",50,0,0,0,0,0,12,0,0,0,0,0,-38,0,0,0,0,0,0,26360,568,384,27312,"HOBSON","MT",-110.205075,46.869446,NA,"Hobson",30,"MT","Montana",45,"Judith Basin",0,406,"406","Mountain",-7,"Y","Hobson",NA,NA,"HOBSON","MONTANA",0,0,0
"3146","2019",380,0,78,232,338,0,337,0,55,190,307,0,-43,0,-23,-42,-65,-31,0,28812,3988,1480,34280,"SHELBY","MT",-111.830333,48.50959,NA,"Shelby",30,"MT","Montana",101,"Toole",0,406,"406","Mountain",-7,"Y","Shelby",NA,NA,"SHELBY","MONTANA",-0.00225600444259336,0,-0.000904317386231039
"3147","2019",5532,49,1678,3400,5144,186,4749,11,1310,2834,4508,35,-783,-38,-368,-566,-934,-636,-111,1219924,79312,20404,1319640,"HAVRE","MT",-109.682429,48.544915,NA,"Havre",30,"MT","Montana",41,"Hill",0,406,"406","Mountain",-7,"Y","Havre",NA,NA,"HAVRE","MONTANA",-0.000765621464943718,-0.000479120435747428,-0.000481949622624352
"3148","2019",4109,139,1653,1446,2762,1144,3382,47,1102,1488,2230,943,-727,-92,-551,42,-509,-532,0,1239252,108820,11180,1359252,"CHINOOK","MT",-109.229533,48.588629,NA,"Chinook",30,"MT","Montana",5,"Blaine",0,406,"406","Mountain",-7,"Y","Chinook",NA,NA,"CHINOOK","MONTANA",-0.000410731634889433,-0.000845432824848373,-0.000391391736043059
"3149","2019",2757,0,742,1528,2601,0,2184,0,451,1252,2075,0,-573,0,-291,-276,-567,-526,0,NA,NA,NA,NA,"DODSON","MT",-108.522788,48.201646,NA,"Dodson",30,"MT","Montana",71,"Phillips",0,406,"406","Mountain",-7,"Y","Dodson",NA,NA,"DODSON","MONTANA",NA,NA,NA
"3150","2019",521,0,209,277,445,33,590,0,136,366,535,28,69,0,-73,89,16,90,0,76728,4160,1600,82488,"TOSTON","MT",-111.481307,46.175683,NA,"Toston",30,"MT","Montana",7,"Broadwater",0,406,"406","Mountain",-7,"Y","Toston",NA,NA,"TOSTON","MONTANA",0.000208528829110625,0,0.00109106779167879
"3151","2019",220,0,11,75,130,23,108,0,12,25,40,13,-112,0,1,-50,-49,-90,-10,47432,1092,536,49060,"WHITE SULPHUR SPRINGS","MT",-110.910288,46.539963,NA,"White Sulphur Springs",30,"MT","Montana",59,"Meagher",0,406,"406","Mountain",-7,"Y","White Sulphur Springs","Wht Sphr Spgs",NA,"WHITESULPHURSPRINGS","MONTANA",-0.00103305785123967,0,-0.00183448838157358
"3152","2019",4107,68,1098,2746,3694,395,3591,49,885,2485,3311,233,-516,-19,-213,-261,-474,-383,-162,483348,52412,13552,549312,"BUTTE","MT",-112.51734,45.94674,NA,"Butte",30,"MT","Montana",93,"Silver Bow",0,406,"406","Mountain",-7,"Y","Butte","Walkerville",NA,"BUTTE","MONTANA",-0.000980659897216912,-0.00036251240174006,-0.000697235814983106
"3153","2019",1180,14,401,733,1004,128,1143,0,354,763,999,105,-37,-14,-47,30,-17,-5,-23,202104,16392,5076,223572,"ANACONDA","MT",-113.04594,46.13982,NA,"Anaconda",30,"MT","Montana",23,"Deer Lodge",0,406,"406","Mountain",-7,"Y","Anaconda",NA,"Fairmont||Georgetown||Opportunity","ANACONDA","MONTANA",-8.41151090527649e-05,-0.000854075158613958,-2.23641600916036e-05
"3154","2019",1326,0,349,904,1132,135,1120,0,305,754,966,100,-206,0,-44,-150,-194,-166,-35,180256,13132,7416,200804,"DILLON","MT",-112.649262,45.21189,NA,"Dillon",30,"MT","Montana",1,"Beaverhead",0,406,"406","Mountain",-7,"Y","Dillon",NA,NA,"DILLON","MONTANA",-0.00107624711521392,0,-0.000826676759427103
"3155","2019",18326,580,4701,12055,16563,1313,16109,409,3715,11001,14634,1048,-2217,-171,-986,-1054,-2040,-1929,-68,2192600,276836,132108,2601544,"MISSOULA","MT",-114.039769,46.85865,NA,"Missoula",30,"MT","Montana",63,"Missoula",5140,406,"406","Mountain",-7,"Y","Missoula",NA,"East Missoula||MSLA","MISSOULA","MONTANA",-0.00093040226215452,-0.000617694230519152,-0.000741482750243701
"3156","2019",5629,128,2008,3086,4673,751,5801,151,1934,3290,5117,431,172,23,-74,204,130,444,0,777252,46744,24188,848184,"CONNER","MT",-114.335036,45.856111,NA,"Conner",30,"MT","Montana",81,"Ravalli",0,406,"406","Mountain",-7,"Y","Conner",NA,NA,"CONNER","MONTANA",0.000167255922146228,0.000492041759370187,0.000523471322260264
"3157","2019",341,0,63,103,156,53,147,0,12,54,110,0,-194,0,-51,-49,-100,-46,0,59644,2152,1076,62872,"DRUMMOND","MT",-113.170929,46.660732,NA,"Drummond",30,"MT","Montana",39,"Granite",0,406,"406","Mountain",-7,"Y","Drummond",NA,NA,"DRUMMOND","MONTANA",-0.00167661457984039,0,-0.000731645247486958
"3158","2019",1274,0,381,559,798,232,1255,0,313,582,958,95,-19,0,-68,23,-45,160,0,336684,13884,7504,358072,"HERON","MT",-115.955721,48.045445,NA,"Heron",30,"MT","Montana",89,"Sanders",0,406,"406","Mountain",-7,"Y","Heron",NA,NA,"HERON","MONTANA",-0.000133656485012653,0,0.000446837507540383
"3159","2019",14519,854,5323,7473,11602,2507,15015,835,5189,8227,12423,2184,496,-19,-134,754,620,821,-140,2259524,217236,70116,2546876,"KALISPELL","MT",-114.293904,48.211236,NA,"Kalispell",30,"MT","Montana",29,"Flathead",0,406,"406","Mountain",-7,"Y","Kalispell","Creston||Evergreen",NA,"KALISPELL","MONTANA",0.000274394075920415,-8.74624831979967e-05,0.000322355701651749
"3160","2019",86747,4678,27416,53072,78265,7849,81962,3978,24538,51572,73965,7124,-4785,-700,-2878,-1500,-4378,-4300,-41,NA,NA,NA,NA,"ADDISON","IL",-88.002222,41.93266,NA,"Addison",17,"IL","Illinois",43,"DuPage",1600,630,"630/331","Central",-6,"Y","Addison",NA,NA,"ADDISON","ILLINOIS",NA,NA,NA
"3161","2019",43439,1218,13833,27151,39699,3138,40303,971,11986,26133,36966,2673,-3136,-247,-1847,-1018,-2865,-2733,0,8652524,867420,426160,9946104,"BURLINGTON","IL",-88.514428,42.063706,"P","Burlington",17,"IL","Illinois",89,"Kane",1600,847,"847/224","Central",-6,"Y","Burlington",NA,NA,"BURLINGTON","ILLINOIS",-0.000331117255496778,-0.000284752484378963,-0.000274780959459101
"3162","2019",52554,1160,17154,32888,47817,3638,49996,992,15470,32161,45787,3033,-2558,-168,-1684,-727,-2411,-2030,-5,10223252,908304,401340,11532896,"BEECHER","IL",-87.607332,41.355724,NA,"Beecher",17,"IL","Illinois",197,"Will",1600,708,"708","Central",-6,"Y","Beecher",NA,"Eagle Lake||Goodenow||Sollitt","BEECHER","ILLINOIS",-0.000235834937845609,-0.000184960101463827,-0.000176018235142327
"3163","2019",14864,485,5330,8537,13749,790,16101,411,6047,9182,15084,727,1237,-74,717,645,1362,1335,0,4190868,296060,114084,4601012,"BRISTOL","IL",-88.413874,41.710574,NA,"Bristol",17,"IL","Illinois",93,"Kendall",1600,630,"630/331","Central",-6,"Y","Bristol",NA,NA,"BRISTOL","ILLINOIS",0.000324992340488892,-0.000249949334594339,0.000290153557521693
"3164","2019",12894,23,3508,8269,11621,683,11089,62,2545,7437,10141,377,-1805,39,-963,-832,-1795,-1480,0,2978772,207284,126048,3312104,"EARLVILLE","IL",-88.89222,41.59272,NA,"Earlville",17,"IL","Illinois",99,"La Salle",0,815,"815/779","Central",-6,"Y","Earlville",NA,"Harding||Rollo","EARLVILLE","ILLINOIS",-0.000602597311912426,0.00018814766214469,-0.000446845871989527
"3165","2019",13107,353,4300,7868,12291,453,10141,127,2647,6728,9482,371,-2966,-226,-1653,-1140,-2793,-2809,-55,2082864,156052,116008,2354924,"KANKAKEE","IL",-87.860293,41.113633,NA,"Kankakee",17,"IL","Illinois",91,"Kankakee",3740,815,"815/779","Central",-6,"Y","Kankakee","Irwin",NA,"KANKAKEE","ILLINOIS",-0.00134094208743346,-0.00144823520365007,-0.00119281981074548
"3166","2019",2717,0,409,1428,2364,53,2027,0,216,1202,1848,0,-690,0,-193,-226,-419,-516,0,976612,48760,174920,1200292,"ASHKUM","IL",-87.946738,40.877958,NA,"Ashkum",17,"IL","Illinois",75,"Iroquois",0,815,"815/779","Central",-6,"Y","Ashkum",NA,NA,"ASHKUM","ILLINOIS",-0.000429034253111778,0,-0.00042989539212125
"3167","2019",5466,101,1463,3560,5205,119,3851,24,1022,2598,3670,96,-1615,-77,-441,-962,-1403,-1535,0,804208,56504,34948,895660,"CABERY","IL",-88.151418,40.949053,NA,"Cabery",17,"IL","Illinois",53,"Ford",0,815,"815/779","Central",-6,"Y","Cabery",NA,NA,"CABERY","ILLINOIS",-0.00174457354316296,-0.00136273538156591,-0.0017138199763303
"3168","2019",14578,38,3575,9547,13691,384,12406,69,2748,8433,11708,348,-2172,31,-827,-1114,-1941,-1983,0,NA,NA,NA,NA,"HOOPESTON","IL",-87.670731,40.463479,NA,"Hoopeston",17,"IL","Illinois",183,"Vermilion",0,217,"217/447","Central",-6,"Y","Hoopeston",NA,NA,"HOOPESTON","ILLINOIS",NA,NA,NA
"3169","2019",2121,11,372,1210,1665,204,1901,13,320,1120,1574,120,-220,2,-52,-90,-142,-91,-32,758180,40380,16704,815264,"APPLE RIVER","IL",-90.106068,42.478132,NA,"Apple River",17,"IL","Illinois",85,"Jo Daviess",0,815,"815/779","Central",-6,"Y","Apple River",NA,NA,"APPLERIVER","ILLINOIS",-0.000187290617003878,4.95294700346706e-05,-0.000111620284962908
"3170","2019",4712,0,1147,3041,4240,182,4372,0,799,2959,4057,67,-340,0,-348,-82,-430,-183,-17,1404536,68348,33308,1506192,"BYRON","IL",-89.262545,42.126357,NA,"Byron",17,"IL","Illinois",141,"Ogle",6880,815,"815/779","Central",-6,"Y","Byron",NA,NA,"BYRON","ILLINOIS",-0.000306150928135697,0,-0.000121498454380318
"3171","2019",4851,51,1339,3079,4350,379,4042,0,824,2779,3690,259,-809,-51,-515,-300,-815,-660,0,1016368,52160,24628,1093156,"CEDARVILLE","IL",-89.635738,42.376654,"P","Cedarville",17,"IL","Illinois",177,"Stephenson",0,815,"815/779","Central",-6,"Y","Cedarville",NA,NA,"CEDARVILLE","ILLINOIS",-0.000801874911449396,-0.000977760736196319,-0.000603756462938501
"3172","2019",6931,35,1867,4592,6185,456,5518,0,1188,3839,5093,180,-1413,-35,-679,-753,-1432,-1092,-44,983420,57220,23092,1063732,"ROCK FALLS","IL",-89.690648,41.75847,NA,"Rock Falls",17,"IL","Illinois",195,"Whiteside",0,815,"815/779","Central",-6,"Y","Rock Falls",NA,"Yeoward Addition||Yeowardville","ROCKFALLS","ILLINOIS",-0.00145614284842692,-0.000611674239776302,-0.00102657436271542
"3173","2019",18254,186,5316,11661,16298,1423,14527,119,3748,9899,13409,790,-3727,-67,-1568,-1762,-3330,-2889,-72,2653584,202920,70620,2927124,"ROCK ISLAND","IL",-90.569937,41.487481,NA,"Rock Island",17,"IL","Illinois",161,"Rock Island",1960,309,"309","Central",-6,"Y","Rock Island",NA,NA,"ROCKISLAND","ILLINOIS",-0.00125490657164047,-0.000330179381036862,-0.000986975611555916
"3174","2019",2959,22,537,1751,2610,99,2145,0,384,1320,1963,49,-814,-22,-153,-431,-584,-647,0,1142768,56664,47940,1247372,"BUDA","IL",-89.680873,41.325459,NA,"Buda",17,"IL","Illinois",11,"Bureau",0,309,"309","Central",-6,"Y","Buda",NA,NA,"BUDA","ILLINOIS",-0.000511039861109167,-0.000388253564873641,-0.00051869049489647
"3175","2019",3570,0,884,2441,3223,231,2693,0,594,1888,2482,129,-877,0,-290,-553,-843,-741,0,666748,38520,20388,725656,"ADAIR","IL",-90.423851,40.294685,NA,"Adair",17,"IL","Illinois",109,"McDonough",0,309,"309","Central",-6,"Y","Adair",NA,NA,"ADAIR","ILLINOIS",-0.00126434574981852,0,-0.00102114500534689
"3176","2019",24801,275,6935,16228,22708,1403,19494,132,4528,13490,18023,822,-5307,-143,-2407,-2738,-5145,-4685,0,4630668,442996,244568,5318232,"BRIMFIELD","IL",-89.850815,40.825159,NA,"Brimfield",17,"IL","Illinois",143,"Peoria",6120,309,"309","Central",-6,"Y","Brimfield",NA,NA,"BRIMFIELD","ILLINOIS",-0.00111107080015238,-0.000322802011756314,-0.000880931858557506
"3177","2019",1493,0,373,960,1367,64,1311,0,303,837,1230,0,-182,0,-70,-123,-193,-137,-64,472064,25144,13708,510916,"CLINTON","IL",-88.956925,40.153108,NA,"Clinton",17,"IL","Illinois",39,"Dewitt",0,217,"217/447","Central",-6,"Y","Clinton",NA,"Barnett Township||Birkbeck||Clintonia Township||Hallsville||Harp Township||Jenkins||Midland City||Ospur||South Clinton||Texas Township","CLINTON","ILLINOIS",-0.000408842868763557,0,-0.000268145840020669
"3178","2019",1304,0,311,676,1161,68,1013,0,280,532,951,0,-291,0,-31,-144,-175,-210,0,851176,42316,21876,915368,"BEMENT","IL",-88.579119,39.923087,NA,"Bement",17,"IL","Illinois",147,"Piatt",0,217,"217/447","Central",-6,"Y","Bement",NA,NA,"BEMENT","ILLINOIS",-0.00020559790219649,0,-0.000229415928894172
"3179","2019",6432,62,1493,4589,5927,426,5433,52,1190,3952,5076,271,-999,-10,-303,-637,-940,-851,0,874264,55168,28092,957524,"ASHMORE","IL",-88.018046,39.526497,NA,"Ashmore",17,"IL","Illinois",29,"Coles",0,217,"217/447","Central",-6,"Y","Ashmore",NA,NA,"ASHMORE","ILLINOIS",-0.00107519010276072,-0.000181264501160093,-0.000888750569176334
"3180","2019",1139,0,249,673,1020,28,941,0,230,545,866,0,-198,0,-19,-128,-147,-154,0,515272,35348,7860,558480,"BETHANY","IL",-88.736185,39.64671,NA,"Bethany",17,"IL","Illinois",139,"Moultrie",0,217,"217/447","Central",-6,"Y","Bethany",NA,NA,"BETHANY","ILLINOIS",-0.000285286217764598,0,-0.000275748460106002
"3181","2019",1819,0,484,1192,1729,29,1583,0,339,1072,1491,11,-236,0,-145,-120,-265,-238,0,380824,20828,4640,406292,"BROCTON","IL",-87.671412,39.693347,NA,"Brocton",17,"IL","Illinois",45,"Edgar",0,217,"217/447","Central",-6,"Y","Brocton",NA,NA,"BROCTON","ILLINOIS",-0.000695859504653068,0,-0.000585785592627962
"3182","2019",4917,0,965,3218,4539,42,4147,0,585,2798,3878,12,-770,0,-380,-420,-800,-661,0,1383200,74308,22172,1479680,"BENLD","IL",-89.805938,39.091339,NA,"Benld",17,"IL","Illinois",117,"Macoupin",0,217,"217/447","Central",-6,"Y","Benld",NA,NA,"BENLD","ILLINOIS",-0.000578368999421631,0,-0.000446718209342561
"3183","2019",1448,0,323,960,1338,11,1367,0,293,886,1256,0,-81,0,-30,-74,-104,-82,0,443188,24184,6440,473812,"DOW","IL",-90.299373,38.964281,NA,"Dow",17,"IL","Illinois",83,"Jersey",7040,618,"618","Central",-6,"Y","Dow",NA,NA,"DOW","ILLINOIS",-0.000234663393413179,0,-0.000173064422175884
"3184","2019",1452,0,343,849,1320,43,1085,0,240,664,989,0,-367,0,-103,-185,-288,-331,0,646968,35336,6984,689288,"SORENTO","IL",-89.6001,38.97732,NA,"Sorento",17,"IL","Illinois",5,"Bond",0,217,"217/447","Central",-6,"Y","Sorento",NA,NA,"SORENTO","ILLINOIS",-0.000445153392439812,0,-0.00048020566149418
"3185","2019",899,0,66,472,823,0,604,0,27,340,563,0,-295,0,-39,-132,-171,-260,0,231264,18680,3428,253372,"WEST SALEM","IL",-88.02066,38.52,NA,"West Salem",17,"IL","Illinois",47,"Edwards",0,618,"618","Central",-6,"Y","West Salem",NA,NA,"WESTSALEM","ILLINOIS",-0.000739414694894147,0,-0.00102615916518005
"3186","2019",25608,290,6322,17590,23421,1652,22375,368,5171,15514,20822,1059,-3233,78,-1151,-2076,-3227,-2599,0,4939060,411856,190680,5541596,"BUFFALO","IL",-89.406204,39.847849,NA,"Buffalo",17,"IL","Illinois",167,"Sangamon",7880,217,"217/447","Central",-6,"Y","Buffalo","Buffalo Hart||Lanesville",NA,"BUFFALO","ILLINOIS",-0.000653363190566626,0.000189386581717882,-0.000468998461814972
"3187","2019",1069,0,197,622,930,36,946,0,219,583,849,0,-123,0,22,-39,-17,-81,0,305528,12444,3944,321916,"ATHENS","IL",-89.72502,39.94506,NA,"Athens",17,"IL","Illinois",129,"Menard",7880,217,"217/447","Central",-6,"Y","Athens","Fancy Prairie",NA,"ATHENS","ILLINOIS",-5.56413814773114e-05,0,-0.000251618434622697
"3188","2019",1421,0,428,867,1317,23,1189,0,261,813,1091,0,-232,0,-167,-54,-221,-226,0,189456,11744,4020,205220,"BROOKPORT","IL",-88.629383,37.125868,NA,"Brookport",17,"IL","Illinois",127,"Massac",0,618,"618","Central",-6,"Y","Brookport","Hamletsburg||New Liberty","Shady Grove||Unionville","BROOKPORT","ILLINOIS",-0.00116649776201334,0,-0.00110125718740863
"3189","2019",26201,233,7200,17036,25070,438,23127,242,6112,15248,22043,369,-3074,9,-1088,-1788,-2876,-3027,0,NA,NA,NA,NA,"CARRIER MILLS","IL",-88.627956,37.690197,NA,"Carrier Mills",17,"IL","Illinois",165,"Saline",0,618,"618","Central",-6,"Y","Carrier Mills",NA,"Carriers Mills||Dallasania||Mitchellsville","CARRIERMILLS","ILLINOIS",NA,NA,NA
"3190","2019",7523,23,2144,5003,7160,169,7359,101,1840,5056,7048,113,-164,78,-304,53,-251,-112,0,1761044,93888,24240,1879172,"FRENCH VILLAGE","MO",-90.427334,37.764518,NA,"French Village",29,"MO","Missouri",187,"Saint Francois",0,573,"573","Central",-6,"Y","French Village","French Vlg",NA,"FRENCHVILLAGE","MISSOURI",-0.000142529090698472,0.000830777096114519,-5.96007177629296e-05
"3191","2019",1440,0,291,946,1318,0,1358,0,254,910,1267,0,-82,0,-37,-36,-73,-51,0,638156,27732,8988,674876,"ROSEBUD","MO",-91.390301,38.381574,NA,"Rosebud",29,"MO","Missouri",73,"Gasconade",0,573,"573","Central",-6,"Y","Rosebud",NA,NA,"ROSEBUD","MISSOURI",-0.000114392092215696,0,-7.55694379411922e-05
"3192","2019",42204,483,8540,32248,39842,1627,36371,267,6324,28614,34053,1336,-5833,-216,-2216,-3634,-5850,-5789,0,6169812,681120,319744,7170676,"SAINT LOUIS","MO",-90.191176,38.631974,NA,"Saint Louis",29,"MO","Missouri",510,"Saint Louis City",7040,314,"314","Central",-6,"Y","Saint Louis",NA,NA,"SAINTLOUIS","MISSOURI",-0.000948165033229538,-0.000317124735729387,-0.000807315795609786
"3193","2019",35760,946,11175,22427,33274,2200,37685,1031,11655,23712,35268,2077,1925,85,480,1285,1765,1994,-70,5259912,411152,68680,5739744,"SAINT CHARLES","MO",-90.477,38.84742,NA,"Saint Charles",29,"MO","Missouri",183,"Saint Charles",7040,636,"636","Central",-6,"Y","Saint Charles",NA,"Black Walnut||Kampville||Kampville Beach||Kampville Court||Orchard Farm||South Shore","SAINTCHARLES","MISSOURI",0.000335556944678922,0.000206736194886563,0.000347402253480295
"3194","2019",2545,0,626,1756,2423,19,2448,12,577,1718,2347,24,-97,12,-49,-38,-87,-76,0,609268,41324,8984,659576,"FARBER","MO",-91.577512,39.277771,NA,"Farber",29,"MO","Missouri",7,"Audrain",0,573,"573","Central",-6,"Y","Farber",NA,NA,"FARBER","MISSOURI",-0.000142794303984453,0.000290388152163392,-0.000115225538831007
"3195","2019",4481,12,1259,2893,4278,40,4189,0,1006,2840,4003,49,-292,-12,-253,-53,-306,-275,0,989172,47892,16580,1053644,"WILLIAMSBURG","MO",-92.002176,38.836617,NA,"Williamsburg",29,"MO","Missouri",27,"Callaway",0,573,"573","Central",-6,"Y","Williamsburg",NA,NA,"WILLIAMSBURG","MISSOURI",-0.000309349637878953,-0.000250563768479078,-0.00026099897118951
"3196","2019",421,0,30,192,361,0,507,0,67,240,462,0,86,0,37,48,85,101,0,206448,11468,2672,220588,"CENTER","MO",-91.532429,39.506337,NA,"Center",29,"MO","Missouri",173,"Ralls",0,573,"573","Central",-6,"Y","Center",NA,NA,"CENTER","MISSOURI",0.000411725955204216,0,0.000457867155058299
"3197","2019",1330,0,296,857,1223,0,1285,0,270,853,1222,0,-45,0,-26,-4,-30,-1,0,339824,16068,2556,358448,"BLOOMSDALE","MO",-90.256122,38.033035,NA,"Bloomsdale",29,"MO","Missouri",186,"Sainte Genevieve",7040,573,"573","Central",-6,"Y","Bloomsdale",NA,NA,"BLOOMSDALE","MISSOURI",-8.82809925137718e-05,0,-2.78980493683882e-06
"3198","2019",333,0,12,205,293,0,318,0,12,180,296,0,-15,0,0,-25,-25,3,0,266460,9776,1224,277460,"BUNKER","MO",-91.186057,37.510008,NA,"Bunker",29,"MO","Missouri",179,"Reynolds",0,573,"573","Central",-6,"Y","Bunker",NA,NA,"BUNKER","MISSOURI",-9.38227126022668e-05,0,1.0812369350537e-05
"3199","2019",743,0,141,463,702,0,805,0,140,455,773,0,62,0,-1,-8,-9,71,0,285640,9436,1740,296816,"PATTON","MO",-90.064187,37.416507,NA,"Patton",29,"MO","Missouri",17,"Bollinger",0,573,"573","Central",-6,"Y","Patton",NA,NA,"PATTON","MISSOURI",-3.15081921299538e-05,0,0.000239205433669344
"3200","2019",9879,136,3301,6045,9421,320,8403,138,2234,5701,7969,297,-1476,2,-1067,-344,-1411,-1452,19,1308876,141992,39528,1490396,"CAPE GIRARDEAU","MO",-89.540608,37.318976,NA,"Cape Girardeau",29,"MO","Missouri",31,"Cape Girardeau",0,573,"573","Central",-6,"Y","Cape Girardeau","Cpe Girardeau",NA,"CAPEGIRARDEAU","MISSOURI",-0.00107802419786137,1.40853005803144e-05,-0.000974237719371227
"3201","2019",3509,0,891,2259,3363,11,3086,0,662,2029,2974,0,-423,0,-229,-230,-459,-389,0,848948,46956,8668,904572,"ADVANCE","MO",-89.91006,37.09482,NA,"Advance",29,"MO","Missouri",207,"Stoddard",0,573,"573","Central",-6,"Y","Advance",NA,NA,"ADVANCE","MISSOURI",-0.000540669157592691,0,-0.000430037631056455
"3202","2019",3824,0,1103,2273,3672,13,3264,0,727,2099,3112,0,-560,0,-376,-174,-550,-560,0,647928,40060,10164,698152,"ARBYRD","MO",-90.204869,36.079265,NA,"Arbyrd",29,"MO","Missouri",69,"Dunklin",0,573,"573","Central",-6,"Y","Arbyrd",NA,NA,"ARBYRD","MISSOURI",-0.000848859749848749,0,-0.000802117590438758
"3203","2019",5616,11,1516,3436,5407,11,4801,0,1143,3136,4589,11,-815,-11,-373,-300,-673,-818,0,NA,NA,NA,NA,"BERTRAND","MO",-89.446282,36.911363,NA,"Bertrand",29,"MO","Missouri",133,"Mississippi",0,573,"573","Central",-6,"Y","Bertrand",NA,NA,"BERTRAND","MISSOURI",NA,NA,NA
"3204","2019",2770,37,1048,1620,2711,0,1918,15,634,1181,1857,0,-852,-22,-414,-439,-853,-854,0,186176,14400,3016,203592,"CARUTHERSVILLE","MO",-89.658756,36.185729,NA,"Caruthersville",29,"MO","Missouri",155,"Pemiscot",0,573,"573","Central",-6,"Y","Caruthersville","Caruthersvlle",NA,"CARUTHERSVILLE","MISSOURI",-0.00458168614644208,-0.00152777777777778,-0.00419466383747888
"3205","2019",1218,0,250,632,1130,0,1015,0,169,624,964,0,-203,0,-81,-8,-89,-166,0,264448,18536,5352,288336,"GIDEON","MO",-89.916845,36.45095,NA,"Gideon",29,"MO","Missouri",143,"New Madrid",0,573,"573","Central",-6,"Y","Gideon",NA,NA,"GIDEON","MISSOURI",-0.000336550096805421,0,-0.000575717218800289
"3206","2019",2017,0,513,1246,1914,14,1777,0,477,1129,1687,0,-240,0,-36,-117,-153,-227,0,829296,36032,41328,906656,"CAMDEN","MO",-94.012716,39.192889,NA,"Camden",29,"MO","Missouri",177,"Ray",3760,816,"816","Central",-6,"Y","Camden",NA,NA,"CAMDEN","MISSOURI",-0.000184493835735371,0,-0.000250370592595207
"3207","2019",17035,333,4874,10861,15971,597,16399,182,4442,10681,15457,428,-636,-151,-432,-180,-612,-514,0,2883276,236388,119056,3238720,"CAMDEN POINT","MO",-94.731841,39.449535,NA,"Camden Point",29,"MO","Missouri",165,"Platte",3760,816,"816","Central",-6,"Y","Camden Point",NA,NA,"CAMDENPOINT","MISSOURI",-0.000212258555892672,-0.000638780310337242,-0.00015870467345124
"3208","2019",720,0,50,407,660,0,664,0,0,379,639,0,-56,0,-50,-28,-78,-21,0,348056,27888,13168,389112,"ALBANY","MO",-94.331441,40.248635,NA,"Albany",29,"MO","Missouri",75,"Gentry",0,660,"660","Central",-6,"Y","Albany",NA,NA,"ALBANY","MISSOURI",-0.000224101868664813,0,-5.39690371923765e-05
